artist,auction_house,auction_result,date_sold,dating,img available,inscribed,kind,lot_number,price_estimated,signed,size,stamped,title,with_premium
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,850 CHF,12-05-2009,N/A,n,No,Mixed Technique on paper,1,700 - 900 CHF,No,5.79 x 7.60 in (14.71 x 19.30 cm),No,Denkmal auf südlichem Platz,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,440 CHF,12-05-2009,N/A,n,No,Mixed Technique on paper,2,500 - 700 CHF,Yes,7.60 x 5.98 in (19.30 x 15.19 cm),No,Noli (Italienische Riviera),No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,400 CHF,12-05-2009,N/A,n,No,Serigraph ,3,400 - 700 CHF,Yes,19.88 x 25.98 in (50.50 x 65.99 cm),No,"Graphikkassette: Unterwegs, 1982/83",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,520 CHF,12-05-2009,N/A,n,No,Serigraph ,6,300 - 400 CHF,Yes,12.80 x 9.25 in (32.51 x 23.50 cm),No,"3 Blumenstilleben, 1981",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,500 CHF,12-05-2009,N/A,n,No,Mixed Technique on paper,7,400 - 500 CHF,No,9.45 x 11.42 in (24.00 x 29.01 cm),No,Fleurs artificielles oder Kriegerdenkmal,No
" 
        Otto Abt (1903-1982) Switzerland",Auktionshaus Bloss - Germany: Merzhausen,80 EUR,10-05-2009,N/A,y,No,Watercolor ,1662,80 EUR,Yes,5.71 x 7.68 in (14.50 x 19.51 cm),No,Marktplatz eines südländischen Städtchens,No
" 
        Otto Abt (1903-1982) Switzerland",Auktionshaus Bloss - Germany: Merzhausen,80 EUR,10-05-2009,N/A,y,No,Watercolor ,1663,80 EUR,Yes,7.48 x 5.91 in (19.00 x 15.01 cm),No,Blick auf die Straßenzüge einer Stadt,No
" 
        Otto Abt (1903-1982) Switzerland",Auktionshaus Bloss - Germany: Merzhausen,100 EUR,10-05-2009,N/A,y,No,Watercolor ,1664,100 EUR,Yes,9.25 x 6.50 in (23.50 x 16.51 cm),No,Blick auf die Straßen einer Stadt mit Kirchturm,No
" 
        Otto Abt (1903-1982) Switzerland",Zürichsee Auktionen - Switzerland: Erlenbach,Unsold,09-24-2009,N/A,y,No,Oil ,144,"2,000 - 3,000 CHF",Yes,12.20 x 15.75 in (30.99 x 40.00 cm),No,Strand an der Costa Brava.,No
" 
        Otto Abt (1903-1982) Switzerland",Dobiaschofsky Auktionen AG - Switzerland: Bern,Unsold,05-13-2009,N/A,y,No,Oil on canvas,601,"1,200 CHF",Yes,21.26 x 28.74 in (54.00 x 73.00 cm),No,Fleurs de Toussaint,No
" 
        Otto Abt (1903-1982) Switzerland",Auktionshaus Bloss - Germany: Merzhausen,Unsold,10-06-2008,N/A,y,No,Watercolor ,1685,80 EUR,Yes,8.66 x 7.09 in (22.00 x 18.01 cm),No,Zwei weibliche Akte im Schein einer auf dem Boden stehenden Kerze in einem Schlafzimmer,No
" 
        Otto Abt (1903-1982) Switzerland",Dobiaschofsky Auktionen AG - Switzerland: Bern,390 CHF,05-09-2007,N/A,n,No,Drawing ink,1429,250 CHF,Yes,7.87 x 5.71 in (19.99 x 14.50 cm),No,Ausschnitte,No
" 
        Otto Abt (1903-1982) Switzerland",Schuler Auktionen - Switzerland: Zurich,450 CHF,03-23-2007,1968,n,No,Gouache framed,4100,400 - 600 CHF,Yes,7.87 x 10.63 in (19.99 x 27.00 cm),No,"«Tamaro», 1968",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,700 CHF,12-02-2006,N/A,y,No,Oil on cardboard,1,700 - 900 CHF,Yes,6.30 x 7.48 in (16.00 x 19.00 cm),No,Heisse Stadt,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,"4,400 CHF",12-02-2006,N/A,y,No,Oil on canvas,2,"1,600 - 2,200 CHF",Yes,10.24 x 14.57 in (26.01 x 37.01 cm),No,"Intérieur mit Ausblick, 1978",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,"3,800 CHF",12-02-2006,N/A,y,No,Oil on canvas,3,"4,500 - 6,000 CHF",Yes,31.50 x 25.59 in (80.01 x 65.00 cm),No,"Schöner Herbsttag, 1982",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,400 CHF,12-02-2006,N/A,n,No,Watercolor ,4,500 - 700 CHF,Yes,8.46 x 4.72 in (21.49 x 11.99 cm),No,Nature morte bleue,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,190 CHF,12-02-2006,N/A,n,No,Serigraph ,5,300 - 400 CHF,No,18.11 x 14.17 in (46.00 x 35.99 cm),No,"2 Blumenvasen, 1981",No
" 
        Otto Abt (1903-1982) Switzerland",Dobiaschofsky Auktionen AG - Switzerland: Bern,Unsold,05-17-2006,N/A,y,No,Gouache ,302,"1,800 CHF",Yes,18.11 x 13.98 in (46.00 x 35.51 cm),No,Fleurs sur fond claire,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,Unsold,12-03-2005,1935,y,No,Gouache ,1,"1,300 - 1,800 CHF",Yes,12.60 x 8.07 in (32.00 x 20.50 cm),No,"Miroir espagnol, 1935",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,Unsold,12-03-2005,N/A,y,No,Wash on wood,2,"3,800 - 4,800 CHF",Yes,30.91 x 19.88 in (78.51 x 50.50 cm),No,Liliou,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,"3,000 CHF",12-03-2005,N/A,y,No,Chalk on cardboard,3,"1,700 - 2,200 CHF",Yes,15.63 x 12.20 in (39.70 x 30.99 cm),No,"Frühling, 1975",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,"7,000 CHF",12-03-2005,N/A,n,No,Mixed Technique on paper,4,200 - 250 CHF,Yes,4.49 x 6.06 in (11.40 x 15.39 cm),No,Stetten im Elsass,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,"1,800 CHF",12-03-2005,1982,n,No,Serigraph a pair,5,300 - 400 CHF,Yes,21.26 x 16.54 in (54.00 x 42.01 cm),No,"2 Vorträbler, 1982",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,160 CHF,12-03-2005,1982,n,No,Lithograph 4 iterms,6,300 - 400 CHF,Yes,14.57 x 17.72 in (37.01 x 45.01 cm),No,"4 Graphiken: vernis mou, 1980",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,300 CHF,12-03-2005,1981,n,No,Serigraph a pair,7,300 - 400 CHF,Yes,18.11 x 14.17 in (46.00 x 35.99 cm),No,"2 Blumenvasen, 1981",No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,240 CHF,12-03-2005,1954,n,No,Gouache ,8,"1,100 - 1,400 CHF",Yes,15.75 x 22.05 in (40.00 x 56.01 cm),No,"L’Aurore, Glasbildentwurf für Spiegelhof, 1954",No
" 
        Otto Abt (1903-1982) Switzerland",Dobiaschofsky Auktionen AG - Switzerland: Bern,800 CHF,05-14-2005,N/A,n,No,Painting on cardboard,301,"1,200 CHF",Yes,10.24 x 15.75 in (26.01 x 40.00 cm),No,Südliche Landschaft mit kleinem Dorf vor Hügeln.,No
" 
        Otto Abt (1903-1982) Switzerland",Schuler Auktionen - Switzerland: Zurich,Unsold,03-21-2005,1971,n,No,Color Lithograph ,7000,100 - 150 CHF,Yes,14.96 x 10.63 in (38.00 x 27.00 cm),Yes,"Interieur mit Blick aus dem Fenster, 1971",No
" 
        Otto Abt (1903-1982) Switzerland",Sothebys - Switzerland: Zurich,Unsold,11-29-2004,N/A,n,No,Oil on wood,105,"2,000 - 3,000 CHF",Yes,14.37 x 9.06 in (36.50 x 23.01 cm),No,STILLEBEN,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,"1,020 SEK",11-20-2004,N/A,n,No,Watercolor ,1,700 - 900 SEK,Yes,5.71 x 9.84 in (14.50 x 24.99 cm),No,ville en Italie,No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,Unsold,11-20-2004,1981,n,No,Feather drawing,2,200 - 300 SEK,Yes,9.25 x 7.09 in (23.50 x 18.01 cm),No,Stilleben (Clown),No
" 
        Otto Abt (1903-1982) Switzerland",Rusterholtz Galerie und Auktionen - Switzerland: Basel,850 SEK,11-20-2004,1967,n,No,Gouache drawing,4,"800 - 1,200 SEK",Yes,6.10 x 10.63 in (15.49 x 27.00 cm),No,les toits rouges,No
" 
        Otto Abt (1903-1982) Switzerland",Dobiaschofsky Auktionen AG - Switzerland: Bern,Unsold,11-15-2004,1960,n,No,Oil on cardboard,304,"1,286 USD",Yes,5.31 x 16.14 in (13.49 x 41.00 cm),No,Juralandschaft,No
" 
        Otto Abt (1903-1982) Switzerland",Galerie Fischer Auktionen AG - Switzerland: Luzern,Unsold,06-16-2004,N/A,n,No,Etching ,2701,200 - 250 CHF,Yes,16.93 x 12.01 in (43.00 x 30.51 cm),No,Interieur,No
" 
        Otto Abt (1903-1982) Switzerland",Dobiaschofsky Auktionen AG - Switzerland: Bern,200 CHF,05-02-2004,1971,n,No,Color Lithograph ,1331,150 CHF,Yes,14.96 x 11.02 in (38.00 x 27.99 cm),No,Zimmerausblick,No
" 
        Abt (1900-) Switzerland",Zürichsee Auktionen - Switzerland: Erlenbach,Unsold,10-01-2004,1989,n,No,Watercolor on paper,285,150 - 200 CHF,Yes,8.11 x 11.02 in (20.60 x 27.99 cm),No,Krebs auf Teller,No
" 
        Hugo Abt (1930-) Switzerland",Schuler Auktionen - Switzerland: Zurich,Unsold,09-15-2008,N/A,n,No,Watercolor ,9000,600 - 750 CHF,Yes,13.19 x 20.08 in (33.50 x 51.00 cm),No,"Dünenlandschaft, 1979",No
" 
        Hugo Abt (1930-) Switzerland",Schuler Auktionen - Switzerland: Zurich,Unsold,06-16-2008,N/A,n,No,Watercolor ,4100,"1,200 - 1,500 CHF",Yes,13.19 x 20.08 in (33.50 x 51.00 cm),No,Dünenlandschaft,No
" 
        Hugo Abt (1930-) Switzerland",Schuler Auktionen - Switzerland: Zurich,120 CHF,03-23-2007,N/A,n,No,Watercolor framed,8450,100 - 150 CHF,Yes,11.42 x 15.16 in (29.01 x 38.51 cm),No,Südliche Landschaft mit Gehöften im Hintergrund.,No
" 
        Hugo Abt (1930-) Switzerland",Schuler Auktionen - Switzerland: Zurich,Unsold,12-11-2006,N/A,n,No,Watercolor ,8600,300 - 400 CHF,No,6.30 x 9.06 in (16.00 x 23.01 cm),No,"Seelandschaft, Brisago-Inseln.",No
" 
        Hugo Abt (1930-) Switzerland",Schuler Auktionen - Switzerland: Zurich,240 CHF,09-14-2005,N/A,n,No,Painting on canvas,6900,300 - 400 CHF,Yes,9.45 x 12.20 in (24.00 x 30.99 cm),No,Ohne Titel. Komposition.,No
" 
        Verzweifelter Abtanz (-) ",Winterberg - Germany: Heidelberg,310 EUR,05-12-2012,N/A,n,No,Lithograph ,469,300 EUR,No,10.43 x 13.70 in (26.49 x 34.80 cm),No,Magd eines hohen Herrn,No
" 
        Jacques Abtay (-) ",Auktionshaus Bloss - Germany: Merzhausen,45 EUR,10-08-2013,N/A,y,No,Gouache ,1320,N/A,No,6.69 x 8.86 in (16.99 x 22.50 cm),No,Zwei Segelboote auf ruhiger See,No
" 
        Jacques Abtay (-) ",Auktionshaus Bloss - Germany: Merzhausen,110 EUR,10-08-2013,N/A,y,No,Oil ,1321,N/A,No,9.25 x 11.61 in (23.50 x 29.49 cm),No,Schwarzwaldberge bei Lörrach,No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,500 GBP,03-27-2014,2009,y,No,Aquatint etching in colours,352,N/A,Yes,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (Brushstroke),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,450 GBP,03-27-2014,2009,y,No,Aquatint etching in colours,353,N/A,Yes,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (Brushstroke),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,Unsold,03-27-2014,2009,y,No,Aquatint etching in colours,354,N/A,Yes,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (12 Bits),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,Unsold,12-11-2013,N/A,y,No,Etching ,115,N/A,No,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (Brushstroke),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,Unsold,12-11-2013,N/A,y,No,Etching ,116,N/A,No,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (Diagonals),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,700 GBP,12-11-2013,N/A,y,No,Etching ,117,N/A,No,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (5 Spots),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,Unsold,12-11-2013,N/A,y,No,Etching ,118,N/A,No,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (12 Bits),No
" 
        Tomma Abts (1967-) ",Bloomsbury Auctions  - United Kingdom: London,650 GBP,12-11-2013,N/A,y,No,Etching ,119,N/A,No,22.83 x 17.72 in (57.99 x 45.01 cm),No,Untitled (Triangle),No
" 
        Tomma Abts (1967-) ",Phillips - United Kingdom: London,"2,500 GBP",12-11-2013,N/A,n,No,Pencil and coloured pencil on paper,145,"2,000 - 3,000 GBP",Yes,11.65 x 8.23 in (29.59 x 20.90 cm),No,Untitled,Yes
" 
        Tomma Abts (1967-) ","Christies - United Kingdom: London, South Kensington","8,750 GBP",04-17-2013,N/A,y,No,Graphite on paper,201,"3,000 - 5,000 GBP",No,23.23 x 32.99 in (59.00 x 83.79 cm),No,Untitled (#16),Yes
" 
        Tomma Abts (1967-) ","Christies - United Kingdom: London, South Kensington","8,125 GBP",04-17-2013,N/A,y,No,Graphite on paper,202,"3,000 - 5,000 GBP",No,23.23 x 32.99 in (59.00 x 83.79 cm),No,Untitled (#16),Yes
" 
        Tomma Abts (1967-) ","Christies - United Kingdom: London, King Street","15,000 GBP",02-14-2013,2004,y,No,Graphite and coloured pencil on paper,101,"3,000 - 5,000 GBP",Yes,33.07 x 23.31 in (84.00 x 59.21 cm),No,Untitled (#6),Yes
" 
        Tomma Abts (1967-) ","Christies - United Kingdom: London, King Street","20,000 GBP",02-14-2013,2004,y,No,Graphite and coloured pencil on paper,102,"3,000 - 5,000 GBP",Yes,33.07 x 23.31 in (84.00 x 59.21 cm),No,Untitled (#10),Yes
" 
        Tomma Abts (1967-) ","Christies - United Kingdom: London, South Kensington","1,625 GBP",12-13-2007,2003,y,No,Pen and pencil on paper,30,"1,500 - 2,000 GBP",Yes,11.65 x 8.15 in (29.59 x 20.70 cm),No,Untitled,Yes
" 
        Napoleon Abueva (-) ",Salcedo Auctions - Philippines: Makati,"134,320 PHP",11-16-2013,1992,y,No,Metal ,11,"18,000 - 20,000 PHP",Yes,15.94 x 10.24 x 4.72 in (40.49 x 26.01 x 11.99 cm),No,Transfiguration,Yes
" 
        Napoleon Abueva (-) ",Salcedo Auctions - Philippines: Makati,"87,600 PHP",09-11-2013,1979,y,No,Wood ,7,"50,000 - 60,000 PHP",Yes,15.83 x 12.20 x 5.63 in (40.21 x 30.99 x 14.30 cm),No,Untitled,Yes
" 
        Emilio Abugarade (-) ",Louis C. Morton - Mexico: Lomas de Chapultepec,"2,800 MXN",05-16-2015,N/A,y,No,Pastel on panel,244,"2,000 - 3,000 MXN",Yes,18.50 x 26.77 in (46.99 x 68.00 cm),No,Hombre con mulas.,No
" 
        Francisco Abuja (1924-) ",Alcalá Subastas - Spain: Madrid,800 EUR,03-04-2015,N/A,y,No,Mixed Media ,600,N/A,No,19.69 x 24.02 in (50.01 x 61.01 cm),No,Vista de casa,No
" 
        Abulani (1900-) Indonesia","Bubb Kuyper - Netherlands: Haarlem, Jansweg",Unsold,12-02-2005,N/A,n,No,Watercolor ,4868,40 - 50 EUR,Yes,9.84 x 13.39 in (24.99 x 34.01 cm),No,Indonesian landscape view with a mountain in the background,No
" 
        Abulani (1900-) Indonesia","Bubb Kuyper - Netherlands: Haarlem, Jansweg",80 EUR,12-02-2005,N/A,n,No,Watercolor ,4869,60 - 80 EUR,Yes,7.87 x 11.81 in (19.99 x 30.00 cm),No,Two Indonesian landscape views,No
" 
        Abulani (1900-) Indonesia","Bubb Kuyper - Netherlands: Haarlem, Jansweg",Unsold,12-02-2005,N/A,n,No,Watercolor ,4870,40 - 50 EUR,Yes,9.65 x 13.39 in (24.51 x 34.01 cm),No,View of sawahs with mountains in the background,No
" 
        Rodolfo Abularach (1933-) Guatemala","Rachel Davis Fine Arts - The United States: Ohio, Cleveland",550 USD,06-14-2014,N/A,y,No,Etching Mezzotint and Line Engraving,361,200 - 400 USD,Yes,11.75 x 17.30 in (29.84 x 43.94 cm),No,Ojo,No
" 
        Rodolfo Abularach (1933-) Guatemala","Auctions By The Bay, Inc - The United States: California, Alameda",265 USD,04-06-2014,N/A,n,No,Etching on paper,564,300 - 500 USD,No,29.00 x 21.50 in (73.66 x 54.61 cm),No,Enigmatico No. 2,Yes
" 
        Rodolfo Abularach (1933-) Guatemala",Doyle New York - The United States: New York,"1,000 USD",12-05-2012,N/A,y,No,Oil on canvas,3,"2,000 - 3,000 USD",No,24.00 x 14.00 in (60.96 x 35.56 cm),No,Untitled,No
" 
        Rodolfo Abularach (1933-) Guatemala",Göteborgs Auctionsverk - Sweden: Göteborg,250 SEK,10-20-2011,N/A,y,No,Etching ,1132,800 SEK,No,15.75 x 23.62 in (40.00 x 59.99 cm),No,Fågel,No
" 
        Rodolfo Abularach (1933-) Guatemala","Freeman´s - The United States: Philadelphia, Pennsylvania",200 USD,07-28-2011,N/A,y,No,Lithograph ,579,400 - 600 USD,Yes,22.00 x 22.00 in (55.88 x 55.88 cm),No,"""THE EYE""",No
" 
        Rodolfo Abularach (1933-) Guatemala","Freeman´s - The United States: Philadelphia, Pennsylvania",325 USD,02-14-2011,N/A,y,No,Lithograph ,1176,400 - 600 USD,No,22.00 x 22.00 in (55.88 x 55.88 cm),No,"""THE EYE""",Yes
" 
        Rodolfo Abularach (1933-) Guatemala","Freeman´s - The United States: Philadelphia, Pennsylvania",275 USD,02-14-2011,N/A,y,No,Watercolor on paper,1311,"600 - 1,000 USD",Yes,27.00 x 28.00 in (68.58 x 71.12 cm),No,"""LIGHT AND SHADOW""",Yes
" 
        Rodolfo Abularach (1933-) Guatemala",Kapandji Morhange - France: Paris,320 EUR,02-09-2011,N/A,n,No,Ink ,90,200 - 300 EUR,Yes,28.74 x 22.44 in (73.00 x 57.00 cm),No,Composition,No
" 
        Rodolfo Abularach (1933-) Guatemala",Sloan & Kenyon - The United States: Maryland,400 USD,04-25-2009,1965,y,No,Ink and wash on paper,545,600 - 900 USD,Yes,29.50 x 22.50 in (74.93 x 57.15 cm),No,APARICION,No
" 
        Rodolfo Abularach (1933-) Guatemala",Lehr Berlin - Germany: Berlin,"1,400 EUR",04-28-2007,N/A,y,No,Pencil on cardboard,1,600 EUR,Yes,14.92 x 18.90 in (37.90 x 48.01 cm),No,Ojo (Auge).,No
" 
        Rodolfo Abularach (1933-) Guatemala","Christies - The United States: New York, Rockefeller Center",240 USD,10-03-2006,1965-1966,y,No,Pen ink and pastel on paper,123,"1,000 - 1,500 USD",Yes,47.76 x 47.76 in (121.31 x 121.31 cm),No,Center Image Number 1,Yes
" 
        Rodolfo Abularach (1933-) Guatemala",Odalys - Venezuela: Caracas,Unsold,02-13-2006,N/A,n,No,Aquatint on paper,33,"600,000 - 1,200,000 VEB",Yes,12.99 x 7.09 in (32.99 x 18.01 cm),No,S/t,No
" 
        Olya Abumason (1800-) ",MacDougall's Auctions - United Kingdom: London,Unsold,11-27-2008,1921,y,Yes,Oil on canvas,217,"4,000 - 6,000 GBP",Yes,24.80 x 31.50 in (62.99 x 80.01 cm),No,Nude,No
" 
        Elmer Abuston (-) ",Van Sabben Poster Auctions - Netherlands: Hoorn,264 EUR,12-03-2005,N/A,n,No,Poster ,219,220 - 400 EUR,No,22.05 x 33.07 in (56.01 x 84.00 cm),No,Philippines,Yes
" 
        Dominik Abyberg (1790-1848) ",Münchener Kunstauktionshaus Neumeister - Germany: München,Unsold,03-25-2015,N/A,y,No,Watercolor on paper,215,"1,800 - 2,000 EUR",Yes,8.39 x 10.43 in (21.31 x 26.49 cm),No,Übergang der großen Armée über die Elbe zu Dresden den 14 May 1813,No
" 
        Victoria Acache (1952-) England",Lyon & Turnbull - United Kingdom: Edinburgh,120 GBP,04-16-2008,1988-1989,y,No,Oil on canvas,176,300 - 500 GBP,Yes,35.83 x 48.03 in (91.01 x 122.00 cm),No,WINDOW WITH YELLOW,No
" 
        Royal Acadamician (1900-) ",Therry de MAIGRET - France: Paris,180 AUD,07-21-2013,N/A,y,No,Charcoal ,512,200 - 400 AUD,No,15.75 x 12.99 in (40.00 x 32.99 cm),No,British Seated Nude,No
" 
        Estudiantes De Academia (-) ",Louis C. Morton - Mexico: Lomas de Chapultepec,Unsold,01-24-2008,N/A,y,No,Pencil on paper,433,"8,000 - 10,000 MXN",No,8.86 x 12.20 in (22.50 x 30.99 cm),No,"Árboles, fachada, bosque, caballeriza",No
" 
        Beachs Academy (-) ","Skinner - The United States: Boston, Massachusetts",764 USD,06-06-2004,N/A,n,No,Unknown silk threads on a silk ground showing flow ,34,700 - 900 USD,No,0 x 0 in (0.00 x 0.00 cm),No,Needlework Picture,No
" 
        Edinburgh Trustees Academy (-) ","Sothebys - Scotland: Edinburgh, Hopetoun House","11,400 GBP",04-26-2007,N/A,n,Yes,"Pen ink and watercolor, variously",1,"3,000 - 5,000 GBP",Yes,0.98 x 1.97 in (2.49 x 5.00 cm),No,"AN ALBUM BOUND BY SETON AND MACKENZIE OF EDINBURGH, CONTAINING APPROXIMATELY FIFTY WATERCOLOURS AND DRAWINGS BY FRIENDS AND AQUAINTANCES OF JOHN MACWHIRTER",Yes
" 
        Arturo Acala (-) Mexico",Waddington's - Canada: Toronto,84 CAD,12-11-2014,N/A,y,No,Oil on masonite,3,100 - 150 CAD,No,15.75 x 11.73 in (40.00 x 29.79 cm),No,SEA CREATURES,Yes
" 
        Portus Acapulco (-) Mexico",Louis C. Morton - Mexico: Lomas de Chapultepec,"4,000 MXN",06-07-2007,N/A,y,No,Engraving ,42,"3,000 - 4,000 MXN",Yes,5.91 x 9.06 in (15.01 x 23.01 cm),No,unknown,No
" 
        Portus Acapulco (-) Mexico",Louis C. Morton - Mexico: Lomas de Chapultepec,Unsold,12-14-2005,N/A,n,No,Engraving color,225,"15,000 - 18,000 MXN",Yes,11.42 x 13.78 in (29.01 x 35.00 cm),No,Origen europeo.,No
" 
        Kuzgun Acar (1928-) ",Aguttes - France: Paris,"1,925 EUR",10-25-2006,N/A,y,No,Mixed Technique on paper,191,500 - 600 EUR,No,25.98 x 36.22 in (65.99 x 92.00 cm),No,Composition,No
" 
        Kuzgun Acar (1928-) ",Aguttes - France: Paris,"1,805 EUR",10-25-2006,1962,n,No,Mixed Technique on paper - 4 items,192,400 - 600 EUR,No,12.99 x 9.25 in (32.99 x 23.50 cm),No,Composition,No
" 
        Kuzgun Acar (1928-) ",Piasa - France: Paris,600 EUR,04-05-2006,N/A,n,No,Sculpture ,193,150 - 200 EUR,No,18.50 x 0 in (46.99 x 0.00 cm),No,CLOUS,No
" 
        Kuzgun Acar (1928-) ",Piasa - France: Paris,300 EUR,10-05-2005,N/A,n,No,Marker ,63,200 - 400 EUR,Yes,19.69 x 25.59 in (50.01 x 65.00 cm),No,Composition,No
" 
        Kuzgun Acar (1928-) ",Piasa - France: Paris,60 EUR,10-05-2005,1962,n,No,Crayon ,64,100 - 200 EUR,Yes,12.60 x 9.25 in (32.00 x 23.50 cm),No,Personnages,No
